timestamp,open,high,low,close,volume
1619395200000,1774.808,1783.408,1768.617,1779.975,67.3887
1619481600000,1779.975,1785.458,1773.615,1775.385,65.7591
1619568000000,1775.375,1783.925,1762.498,1783.805,76.1911
1619654400000,1783.765,1789.875,1756.028,1773.068,79.2073
1619740800000,1773.068,1773.178,1764.108,1768.428,73.0051
1619913600000,1768.87,1769.108,1765.945,1768.985,1.6957
1620000000000,1768.985,1797.798,1767.235,1792.468,64.3012
1620086400000,1792.468,1798.878,1770.638,1778.588,81.7473
1620172800000,1778.578,1787.848,1770.228,1785.178,72.149
1620259200000,1785.178,1817.948,1781.878,1814.638,76.0728
1620345600000,1814.628,1843.175,1812.748,1830.618,94.5969
1620518400000,1833.43,1836.815,1831.818,1836.155,2.579
1620604800000,1836.175,1845.296,1830,1836.085,96.9361
1620691200000,1836.015,1841.718,1817.875,1835.448,90.5758
1620777600000,1835.448,1843.598,1813.145,1817.518,105.901
1620864000000,1817.498,1828.678,1808.656,1824.948,108.1872
1620950400000,1825.108,1845.85,1819.566,1842.688,84.6385
1621123200000,1844.528,1848.005,1840.498,1847.005,1.9021
1621209600000,1847.005,1868.955,1843.458,1868.875,80.7713
1621296000000,1868.875,1874.848,1863.105,1870.025,59.5755
1621382400000,1870.045,1890.022,1852.095,1865.805,65.8101
1621468800000,1865.815,1883.758,1863.735,1873.908,49.9591
1621555200000,1873.928,1889.228,1869.998,1880.898,47.8361
1621728000000,1882.123,1883.744,1879.998,1883.435,1.3638
1621814400000,1883.395,1886.878,1875.058,1877.348,50.5106
1621900800000,1877.358,1900.118,1872.614,1898.188,73.1048
1621987200000,1898.155,1912.648,1890.588,1896.078,79.6776
1622073600000,1896.025,1903.478,1888.188,1897.908,84.6755
1622160000000,1897.948,1905.798,1882.135,1902.648,57.5938
1622332800000,1903.338,1904.748,1902.572,1903.748,0.8187
1622419200000,1903.798,1910.545,1902.005,1907.998,29.779
1622505600000,1907.978,1916.485,1892.265,1898.795,60.0104
1622592000000,1898.805,1909.398,1894.228,1907.688,52.8096
1622678400000,1907.688,1909.498,1865.185,1870.868,67.6691
1622764800000,1870.868,1896.098,1855.315,1890.708,65.3614
1622937600000,1891.398,1891.398,1888.574,1889.198,1.3798
1623024000000,1889.198,1900.018,1881.415,1898.658,56.3726
1623110400000,1898.618,1903.688,1883.618,1893.285,61.1393
1623196800000,1893.275,1898.918,1887.238,1888.598,54.021
1623283200000,1888.598,1899.758,1869.668,1898.228,68.3505
1623369600000,1898.164,1902.948,1874.378,1877.048,58.2863
1623542400000,1876.758,1877.888,1873.098,1873.584,1.8871
1623628800000,1873.584,1873.778,1844.478,1866.758,58.7676
1623715200000,1866.738,1869.068,1851.478,1857.785,56.3512
1623801600000,1857.848,1862.928,1803.268,1818.688,69.7855
1623888000000,1818.688,1825.228,1767.128,1776.638,99.1301
1623974400000,1776.728,1797.062,1760.767,1763.198,84.6606
1624147200000,1763.938,1770.028,1763.838,1769.298,2.7329
1624233600000,1769.208,1787.648,1766.378,1783.498,85.39
1624320000000,1783.488,1789.995,1772.228,1777.438,54.2523
1624406400000,1777.438,1794.838,1773.208,1777.225,46.6262
1624492800000,1777.175,1787.848,1772.778,1775.148,33.4885
1624579200000,1775.148,1790.268,1773.588,1780.938,31.29
1624752000000,1781.227,1782.708,1780.448,1781.838,0.8104
1624838400000,1781.798,1785.718,1770.518,1778.018,34.7862
1624924800000,1777.988,1778.818,1750.488,1761.358,35.7106
1625011200000,1761.398,1774.278,1753.228,1768.138,34.3401
1625097600000,1768.178,1782.678,1765.528,1775.428,36.0727
1625184000000,1775.445,1794.928,1774.108,1786.978,35.1369
1625356800000,1786.527,1787.576,1785.368,1786.108,0.7244
1625443200000,1786.108,1795.128,1784.338,1791.118,20.8623
1625529600000,1791.118,1814.918,1789.938,1795.428,37.3701
1625616000000,1795.388,1809.648,1793.746,1803.248,35.7384
1625702400000,1803.228,1818.288,1794.177,1803.648,39.1313
1625788800000,1803.607,1812.298,1796.558,1807.838,31.4923
1625961600000,1807.568,1808.405,1806.218,1806.368,0.8614
1626048000000,1806.358,1810.708,1791.375,1806.998,34.0382
1626134400000,1806.968,1817.061,1798.508,1805.948,38.2432
1626220800000,1805.948,1829.678,1804.448,1826.258,37.8857
1626307200000,1826.258,1833.976,1820.13,1829.408,34.2097
1626393600000,1829.388,1831.428,1808.868,1811.548,33.9715
1626566400000,1810.891,1815.778,1810.238,1815.588,1.1388
1626652800000,1815.588,1817.178,1794.865,1811.378,46.4586
1626739200000,1811.388,1824.898,1804.948,1809.648,38.2695
1626825600000,1809.565,1813.658,1794.608,1802.448,33.5223
1626912000000,1802.448,1808.368,1792.648,1807.038,36.2958
1626998400000,1807.038,1810.218,1789.407,1801.698,31.7593
1627171200000,1801.992,1802.608,1799.898,1800.198,0.9021
1627257600000,1800.198,1811.398,1796.295,1797.618,35.7118
1627344000000,1797.588,1805.118,1793.488,1799.808,30.4215
1627430400000,1799.818,1810.205,1792.418,1809.238,34.7729
1627516800000,1809.188,1832.59,1808.498,1830.138,32.9377
1627603200000,1830.138,1831.248,1810.138,1813.398,27.4254
1627776000000,1813.321,1815.078,1811.978,1813.815,1.5625
1627862400000,1813.815,1819.418,1805.638,1812.395,34.6373
1627948800000,1812.525,1814.908,1807.018,1811.058,23.828
1628035200000,1811.028,1831.605,1806.325,1811.518,31.7101
1628121600000,1811.518,1814.748,1797.708,1803.405,28.8193
1628208000000,1803.398,1803.615,1758.578,1762.568,34.259
1628380800000,1762.888,1764.448,1670.488,1718.975,4.3774
1628467200000,1718.975,1752.498,1706.485,1731.395,41.9377
1628553600000,1731.395,1738.158,1717.598,1726.818,32.2633
1628640000000,1726.808,1754.288,1723.988,1752.235,32.761
1628726400000,1752.235,1758.038,1741.478,1753.328,28.4673
1628812800000,1753.328,1779.848,1751.568,1779.218,28.5887
1628985600000,1778.127,1779.998,1777.877,1778.778,1.0936
1629072000000,1778.778,1789.198,1770.699,1787.408,36.484
1629158400000,1787.358,1795.437,1780.448,1786.048,31.5569
1629244800000,1786.048,1793.638,1777.208,1787.388,28.5463
1629331200000,1787.398,1792.368,1774.358,1778.928,34.0412
1629417600000,1778.938,1788.281,1778.268,1780.458,29.4841
1629590400000,1779.598,1782.228,1777.258,1778.538,1.0111
1629676800000,1778.568,1806.378,1776.388,1804.728,29.6078
1629763200000,1804.668,1809.465,1800.648,1801.708,26.4437
1629849600000,1801.668,1802.558,1782.448,1791.555,28.3698
1629936000000,1791.535,1798.095,1779.928,1793.418,30.5935
1630022400000,1793.408,1819.225,1783.798,1816.158,32.9815
1630195200000,1818.332,1819.028,1817.148,1818.368,1.0906
1630281600000,1818.388,1823.079,1807.618,1810.348,22.3308
1630368000000,1810.348,1819.075,1801.598,1814.448,27.7994
1630454400000,1814.408,1819.905,1808.575,1813.058,24.4337
1630540800000,1813.048,1817.004,1804.885,1809.418,22.0415
1630627200000,1809.428,1833.908,1808.848,1827.288,32.0456
1630800000000,1829.972,1830.098,1827.358,1827.488,0.8061
1630886400000,1827.458,1828.378,1821.335,1823.448,13.8715
1630972800000,1823.428,1827.128,1792.298,1795.608,33.2053
1631059200000,1795.588,1802.074,1782.254,1790.648,39.1423
1631145600000,1790.658,1800.877,1783.717,1794.664,28.1103
1631232000000,1794.664,1803.754,1786.978,1787.048,36.1623
1631404800000,1788.354,1789.358,1786.918,1787.278,0.9265
1631491200000,1787.268,1798.264,1783.568,1792.938,37.2329
1631577600000,1792.934,1808.558,1780.285,1803.618,42.2704
1631664000000,1803.618,1806.798,1790.658,1794.968,34.489
1631750400000,1794.968,1796.074,1745.218,1753.778,38.5688
1631836800000,1753.768,1767.417,1747.258,1753.488,35.9382
1632009600000,1753.962,1755.054,1751.224,1754.014,1.1602
1632096000000,1754.024,1767.048,1741.978,1764.878,36.0874
1632182400000,1764.858,1781.658,1757.838,1774.824,35.7125
1632268800000,1774.824,1787.188,1764.498,1766.844,41.0518
1632355200000,1766.844,1776.459,1737.768,1746.118,40.4332
1632441600000,1746.128,1757.557,1740.338,1749.878,36.7561
1632614400000,1751.498,1751.498,1748.094,1749.448,0.934
1632700800000,1749.444,1760.738,1744.764,1751.204,44.6545
1632787200000,1751.184,1754.344,1728.008,1735.245,50.4
1632873600000,1735.245,1745.418,1721.548,1728.728,50.8609
1632960000000,1728.716,1764.086,1722.098,1752.978,52.9123
1633046400000,1752.968,1764.178,1749.655,1760.098,48.8454
1633219200000,1762.078,1765.153,1760.145,1763.058,2.0314
1633305600000,1763.058,1770.475,1747.608,1767.955,51.9457
1633392000000,1767.958,1768.265,1748.488,1759.228,43.0096
1633478400000,1759.278,1765.015,1745.77,1763.908,50.3461
1633564800000,1763.898,1766.848,1751.838,1755.028,39.2143
1633651200000,1755.018,1781.228,1753.238,1756.608,38.3816
1633824000000,1757.145,1758.125,1750.995,1753.878,1.8074
1633910400000,1753.885,1760.878,1750.068,1753.198,43.1081
1633996800000,1753.378,1769.238,1750.658,1760.298,42.1207
1634083200000,1760.298,1796.064,1757.829,1791.638,46.852
1634169600000,1791.608,1800.458,1786.598,1795.288,36.695
1634256000000,1795.298,1796.378,1764.748,1766.658,38.1211
1634428800000,1766.573,1771.964,1764.754,1770.874,1.8084
1634515200000,1770.894,1772.008,1760.184,1763.884,45.5734
1634601600000,1763.885,1785.038,1763.188,1768.598,42.0811
1634688000000,1768.598,1788.368,1766.744,1781.368,44.0717
1634774400000,1781.348,1789.368,1776.374,1784.564,45.8246
1634860800000,1784.484,1813.748,1782.788,1791.628,53.1012
1635033600000,1792.473,1794.358,1792.168,1794.308,1.5474
1635120000000,1794.378,1809.974,1792.164,1807.778,44.964
1635206400000,1807.758,1807.868,1782.288,1793.468,37.1719
1635292800000,1793.478,1798.978,1783.374,1796.518,39.7391
1635379200000,1796.488,1810.344,1792.198,1799.484,47.895
1635465600000,1799.484,1799.864,1771.848,1782.988,47.3054
1635638400000,1783.028,1783.582,1778.998,1779.958,0.89
1635724800000,1779.948,1795.738,1779.928,1791.978,36.2961
1635811200000,1792.067,1796.288,1786.254,1787.038,29.7457
1635897600000,1787.015,1787.508,1758.644,1777.164,33.7588
1635984000000,1777.164,1798.804,1770.664,1791.214,41.4795
1636070400000,1791.224,1818.128,1784.894,1817.588,42.3034
1636243200000,1818.383,1818.423,1814.823,1815.713,0.8096
1636329600000,1815.713,1826.403,1812.313,1824.508,32.9556
1636416000000,1824.523,1832.633,1819.043,1829.813,56.2255
1636502400000,1829.813,1868.458,1822.168,1848.444,43.6305
1636588800000,1848.444,1865.898,1842.748,1862.198,33.8328
1636675200000,1862.208,1868.568,1845.088,1864.448,36.3293
1636848000000,1869.364,1869.364,1865.154,1865.438,0.8239
1636934400000,1865.448,1870.468,1856.318,1862.258,41.0402
1637020800000,1862.191,1877.118,1849.328,1850.208,40.3551
1637107200000,1850.208,1867.958,1849.434,1866.378,35.1798
1637193600000,1866.374,1870.814,1854.948,1859.448,42.0791
1637280000000,1859.464,1865.668,1842.869,1845.175,56.7627
1637452800000,1846.534,1847.048,1838.648,1844.878,0.8971
1637539200000,1844.888,1848.984,1802.144,1808.928,46.6581
1637625600000,1808.908,1812.318,1781.859,1790.718,44.4827
1637712000000,1790.708,1796.285,1778.398,1789.528,37.9117
1637798400000,1789.518,1794.968,1787.718,1792.528,14.3529
1637884800000,1792.548,1815.408,1780.358,1792.665,38.0477
1638057600000,1790.195,1795.565,1775.563,1795.425,1.5951
1638144000000,1795.405,1799.258,1781.008,1786.685,37.7999
1638230400000,1786.685,1808.618,1769.758,1773.098,51.1502
1638316800000,1773.128,1794.41,1772.428,1781.645,45.5816
1638403200000,1781.625,1781.875,1761.815,1768.885,43.1224
1638489600000,1768.885,1785.998,1766.02,1782.788,52.0306
1638662400000,1784.355,1785.245,1780.538,1782.775,0.9683
1638748800000,1782.768,1787.635,1775.587,1780.825,44.0206
1638835200000,1780.825,1787.708,1772.168,1784.598,54.0302
1638921600000,1784.628,1792.998,1779.478,1783.355,32.2197
1639008000000,1783.345,1787.505,1773.138,1776.218,31.7229
1639094400000,1776.218,1789.398,1769.968,1782.288,30.865
1639267200000,1783.055,1784.298,1781.778,1783.098,0.8525
1639353600000,1783.095,1791.455,1781.698,1785.668,34.7055
1639440000000,1785.648,1789.415,1766.358,1772.358,35.0727
1639526400000,1772.368,1781.342,1752.928,1779.345,43.2555
1639612800000,1779.348,1799.925,1775.418,1798.648,40.818
1639699200000,1798.668,1814.148,1795.758,1797.708,32.5758
1639872000000,1799.445,1801.555,1798.508,1799.948,0.8896
1639958400000,1800.108,1804.058,1788.188,1791.515,42.5666
1640044800000,1791.515,1800.438,1784.838,1790.455,33.7093
1640131200000,1790.455,1804.955,1785.795,1803.568,30.713
1640217600000,1803.558,1810.629,1798.778,1808.355,28.2876
1640476800000,1808.544,1808.544,1805.658,1807.178,0.5533
1640563200000,1807.178,1813.388,1802.855,1812.274,25.1251
1640649600000,1812.264,1820.099,1804.918,1806.428,24.3044
1640736000000,1806.419,1807.578,1789.348,1804.485,26.6627
1640822400000,1804.485,1817.108,1796.058,1815.588,23.8581
1640908800000,1815.618,1830.248,1814.598,1829.058,24.1287
1641081600000,1828.604,1831.624,1827.898,1828.354,0.6929
1641168000000,1828.294,1831.458,1798.189,1804.028,36.6012
1641254400000,1804.024,1816.688,1798.388,1813.788,37.4235
1641340800000,1813.815,1829.584,1808.168,1810.178,42.012
1641427200000,1810.228,1811.438,1786.288,1791.278,49.8756
1641513600000,1791.255,1798.515,1782.495,1795.808,40.9533
1641686400000,1793.955,1796.098,1793.685,1795.048,0.7818
1641772800000,1795.048,1802.848,1790.235,1801.088,42.463
1641859200000,1801.088,1823.228,1801.055,1820.588,40.465
1641945600000,1820.588,1827.984,1814.578,1825.168,39.0355
1642032000000,1825.168,1828.058,1812.228,1820.728,37.328
1642118400000,1820.728,1829.048,1814.578,1817.418,40.0434
1642291200000,1817.044,1819.254,1815.768,1816.268,0.7955
1642377600000,1816.268,1823.088,1813,1818.938,20.5563
1642464000000,1818.938,1822.644,1805.658,1814.158,51.7839
1642550400000,1814.168,1843.318,1810.143,1838.414,47.1751
1642636800000,1838.424,1847.804,1835.808,1838.808,50.0704
1642723200000,1838.848,1843.108,1828.384,1834.328,51.9346
1642896000000,1834.524,1836.948,1831.428,1834.598,1.2333
1642982400000,1834.588,1844.208,1829.558,1843.538,62.9293
1643068800000,1843.538,1853.748,1834.838,1849.398,52.6204
1643155200000,1849.355,1849.448,1814.838,1821.828,56.4663
1643241600000,1821.848,1821.858,1791.678,1797.158,58.4681
1643328000000,1797.158,1799.308,1780.158,1791.028,55.5473
1643500800000,1791.928,1791.928,1788.338,1789.408,1.1678
1643587200000,1789.408,1799.805,1785.458,1797.748,44.6071
1643673600000,1797.708,1808.638,1795.625,1800.578,40.8989
1643760000000,1800.578,1810.718,1794.358,1807.755,38.9718
1643846400000,1807.798,1808.875,1788.538,1805.608,55.3083
1643932800000,1805.608,1814.798,1792.018,1807.558,54.6018
1644105600000,1806.719,1811.308,1806.678,1809.934,1.4873
1644192000000,1809.968,1823.458,1808.638,1821.878,75.9048
1644278400000,1821.878,1828.664,1815.314,1825.838,57.241
1644364800000,1825.854,1835.708,1824.538,1832.508,43.2237
1644451200000,1832.518,1841.838,1821.534,1826.708,62.5243
1644537600000,1826.708,1865.378,1820.838,1857.898,67.7892
1644710400000,1859.233,1862.028,1855.308,1859.404,1.6907
1644796800000,1859.428,1874.018,1850.698,1870.948,75.1568
1644883200000,1870.928,1879.378,1844.398,1852.848,58.5866
1644969600000,1852.848,1872.498,1850.188,1869.788,52.2006
1645056000000,1869.808,1901.016,1867.698,1899.878,70.5173
1645142400000,1899.903,1902.358,1886.478,1897.768,57.7067
1645315200000,1900.818,1906.348,1896.651,1904.758,1.23
1645401600000,1904.758,1914.023,1887.453,1909.448,56.0808
1645488000000,1909.418,1913.798,1891.268,1898.148,70.4825
1645574400000,1898.148,1911.458,1889.548,1910.623,58.223
1645660800000,1910.643,1974.398,1877.938,1906.398,109.1246
1645747200000,1906.398,1921.478,1882.828,1888.528,74.6189
1645920000000,1919.206,1930.948,1904.208,1910.038,2.415
1646006400000,1910.038,1919.288,1890.768,1906.178,80.6649
1646092800000,1906.178,1950.078,1901.268,1942.188,90.6324
1646179200000,1942.188,1947.788,1913.738,1928.668,75.6177
1646265600000,1928.668,1941.203,1921.906,1934.807,79.2719
1646352000000,1934.807,1970.648,1929.498,1969.848,102.9744
1646524800000,1974.472,1991.358,1974.192,1988.608,2.9835
1646611200000,1988.608,2002.518,1960.878,1998.608,91.8812
1646697600000,1998.678,2070.358,1980.938,2043.648,86.0593
1646784000000,2043.728,2059.068,1976.008,1989.728,75.9873
1646870400000,1989.728,2009.062,1970.508,1995.168,55.2199
1646956800000,1995.168,1997.142,1958.438,1988.248,40.4955
1647129600000,1984.742,1990.308,1970.548,1974.108,1.449
1647216000000,1974.148,1978.662,1949.628,1952.058,38.1579
1647302400000,1952.058,1952.088,1906.948,1917.853,48.3583
1647388800000,1917.829,1929.328,1894.948,1926.898,48.18
1647475200000,1926.888,1949.748,1925.363,1943.778,40.0234
1647561600000,1943.765,1945.203,1917.798,1921.198,32.6509
1647734400000,1921.358,1926.168,1918.058,1918.938,1.595
1647820800000,1918.928,1941.168,1917.858,1935.488,32.0166
1647907200000,1935.488,1938.268,1910.508,1919.543,36.9815
1647993600000,1919.523,1948.293,1915.453,1945.968,34.2655
1648080000000,1945.919,1966.083,1937.278,1959.155,37.3292
1648166400000,1959.155,1964.153,1942.998,1957.688,49.4237
1648339200000,1956.968,1959.053,1954.613,1957.063,1.4376
1648425600000,1957.063,1958.258,1916.838,1923.918,57.5944
1648512000000,1923.938,1929.168,1889.998,1916.268,60.2582
1648598400000,1916.298,1938.428,1915.788,1933.958,46.6274
1648684800000,1933.938,1949.723,1918.988,1936.675,50.5385
1648771200000,1936.675,1939.358,1917.908,1924.778,39.7177
1648944000000,1923.788,1925.758,1921.308,1924.578,1.272
1649030400000,1924.578,1936.878,1915.328,1931.428,41.2095
1649116800000,1931.428,1944.463,1917.838,1920.518,40.0581
1649203200000,1920.458,1933.348,1915.038,1923.632,49.7515
1649289600000,1923.678,1937.708,1920.378,1932.848,62.1328
1649376000000,1932.878,1948.088,1927.548,1947.138,40.3814
1649548800000,1946.138,1949.838,1943.118,1944.578,1.4976
1649635200000,1944.578,1969.558,1939.882,1952.638,53.1016
1649721600000,1952.638,1978.508,1949.518,1965.758,46.475
1649808000000,1965.752,1981.482,1962.718,1977.062,46.7202
1649894400000,1977.088,1980.248,1960.412,1973.218,46.4692
1650153600000,1974.038,1988.028,1970.838,1986.622,3.7726
1650240000000,1986.618,1998.268,1976.122,1977.058,44.257
1650326400000,1977.068,1981.848,1943.588,1949.618,53.2348
1650412800000,1949.592,1958.208,1939.16,1956.662,55.6239
1650499200000,1956.658,1957.278,1936.632,1950.848,50.2336
1650585600000,1950.848,1955.482,1926.458,1930.708,59.0596
1650758400000,1930.523,1934.328,1927.953,1932.508,1.7041
1650844800000,1932.568,1932.663,1891.373,1899.258,63.1225
1650931200000,1899.248,1911.108,1895.608,1906.453,52.1591
1651017600000,1906.458,1906.898,1881.248,1885.513,58.6569
1651104000000,1885.493,1896.608,1871.938,1895.428,55.4103
1651190400000,1895.418,1919.838,1894.373,1895.748,55.5533
1651363200000,1895.635,1899.788,1895.338,1897.118,2.3259
1651449600000,1897.118,1898.373,1854.468,1863.098,52.3269
1651536000000,1863.098,1877.998,1850.308,1868.278,46.0662
1651622400000,1868.278,1893.998,1861.298,1893.814,47.2498
1651708800000,1893.814,1909.633,1872.358,1874.078,63.2111
1651795200000,1874.063,1892.373,1866.001,1883.148,53.84
1651968000000,1883.068,1885.558,1879.778,1881.128,1.6913
1652054400000,1881.118,1881.988,1851.558,1854.565,53.6502
1652140800000,1854.565,1865.278,1833.218,1833.463,56.3084
1652227200000,1833.463,1858.018,1831.838,1853.963,54.6656
1652313600000,1854.058,1858.708,1810.734,1821.248,62.5373
1652400000000,1821.248,1828.678,1798.968,1810.678,44.9035
1652572800000,1809.648,1814.768,1809.628,1813.078,1.6202
1652659200000,1813.048,1829.268,1786.638,1826.254,46.5396
1652745600000,1826.393,1835.998,1812.778,1814.428,54.6387
1652832000000,1814.398,1824.614,1807.228,1815.938,48.9106
1652918400000,1815.948,1849.053,1810.798,1841.944,49.8638
1653004800000,1841.973,1849.304,1832.178,1845.738,39.1264
1653177600000,1844.686,1857.858,1843.353,1846.218,1.3697
1653264000000,1846.218,1865.334,1845.648,1853.758,37.9798